simp_plot,reservatio,community.x,longitude,latitude,vibifq,carex,dicot,shade,shrub,hydro,svp,fqi,sens_rel,tol_rel,developed.x,ldi,small_tree,subcanopy_dens,subcanopy_dom,subcanopy_iv,canopy_dens,canopy_dom,canopy_iv,monocots,perc_open,slope,aspect,twi,V1,ACFL,ALFL,AMCR,AMGO,AMKE,AMRE,AMRO,AMWO,BADO,BAEA,BANS,BAOR,BARS,BCCH,BEKI,BGGN,BHCO,BHVI,BLJA,BOBO,BRCR,BRTH,BTNW,BWHA,BWWA,CANG,CARW,CEDW,CERW,CHSP,CHSW,CLSW,COGR,COHA,COYE,DEJU,DOWO,EABL,EAKI,EAME,EAPH,EATO,EAWP,EUST,FISP,GBHE,GCFL,GHOW,GRCA,GRHE,HAWO,HERG,HETH,HOFI,HOSP,HOWA,HOWR,INBU,KILL,LOWA,MALL,MODO,NOCA,NOFL,NOPA,NRWS,OROR,OVEN,PIWO,PUFI,PUMA,RBGR,RBGU,RBNU,RBWO,REVI,RHWO,ROPI,RSHA,RTHA,RTHU,RWBL,SAVS,SCTA,SOSP,SWSP,TRES,TUTI,TUVU,VEER,VIRA,WAVI,WBNU,WEVI,WIFL,WITU,WIWR,WODU,WOTH,YBCU,YEWA,YTVI,YTWA,plot_id,id,reservation,community.y,vibi,fqai,deer,year,panel,pcap.id,fragment.id,developed.y,activity.area,closest.developed,sanctioned.trail,bootleg.trail,closest.trail,developed.edge,stream.edge,total.edges,fragment.area,fragment.perimeter,ldi.index.score,area,perimeter,ldi_3k,dist_road
1184,NC,WetMesicRedMapleForest,0,0,20.73279714,6,10,7,0.028764562,0.024859859,0,12.57884226,0,0.25591031,34,3.097569518,0.105485232,0,0,0,1080,67459.61036,0.192920797,2,8.515,0.41,1.43,14.85644,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1184_1st,183,North Chagrin,Red maple thickets and woodlands,22,14.6,medium,2011,Year_2,207,17823,34,NA,34,51,433,51,2331,0,2331,175725,2030,2.34,0,0,3.097569518,125.2492274
1187,BE,WetMesicRedMapleForest,0,0,24.55203389,2,28,24,0.03589966,0,2,17.19570608,0.042464562,0.655167533,36,2.188166518,0.017953321,0,0,0,2120,51282.72746,0.167736124,2,8.385,2.71,35.33,10.37212,0,1,0,0,2,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1187_1st,186,Bedford,Planted-White Pine,43,19.5025082,medium high,2011,Year_2,210,5783,36,NA,36,NA,NA,NA,3295,0,3295,97961,1530,2.45,0,0,2.188166518,63.85945202
1188,SC,WetMeadowandMarsh,0,0,11.68519104,1,22,11,0.076958201,0.343207639,1,9.170605214,0.001115216,0.934373844,75,0.288838881,0.020408163,0,0,0,50,552,0.039436292,2,82.94,0.09,191.62,12.20361,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,1,3,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,3,0,0,3,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1188_1st,187,South Chagrin,Young field (<5 years),13,7.8,,2011,Year_2,211,7527,75,101,75,12,117,12,3467,2662,6129,417933,3758,2.39,0,0,0.288838881,129.858326
1189,BR,SugarMapleMixedHardwoodForest,0,0,69.50020462,12,49,59,0.002602653,0,7,31.04577951,0.089774282,0.265128035,285,0.281962873,0.188888889,60,1656.6,0.078990392,440,34598.08996,0.113372591,6,10.79,3.43,352.89,11.81039,0,2,0,0,2,0,0,4,0,0,0,0,2,0,2,0,2,2,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,3,0,0,2,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,1189_1st,188,Brecksville,Mesic Floodplain Forest,70,33.81126787,medium low,2011,Year_2,212,758,285,945,285,24,36,24,9445,9766,19211,2708700,9043,1.31,1937830,9532,0.281962873,358.3274186
1190,MS,BottomlandForest,0,0,21.6842615,5,26,29,0.031696678,0,0,16.42420123,0.032531408,0.77455734,11,0.647873751,0.166666667,16.66666667,3.271666667,0.030705163,266.6666667,18819.95883,0.073908433,3,46.735,7.82,254.63,13.7168,0,0,0,0,2,0,0,4,0,0,0,0,4,0,3,0,2,4,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,5,0,4,0,0,0,2,2,6,0,0,0,2,0,3,0,1,0,0,1,1,0,6,3,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,2,0,0,6,0,0,3,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,1190_1st,189,Mill Stream Run,Maple-Ash-Elm forest,40,21.91346618,medium,2011,Year_2,213,2032,11,330,11,173,145,145,3995,2392,6388,385155,4826,1.98,0,0,0.647873751,63.58650676
1191,BE,SugarMapleMixedHardwoodForest,0,0,37.18582197,5,24,26,0.038689709,0,2,20.73980557,0.046468401,0.364622057,107,1.33590056,0.059090909,50,773.1,0.060038,530,26099.79355,0.093728217,4,7.215,2.69,123.5,10.16076,1,5,0,5,6,0,0,4,0,1,0,0,0,0,5,0,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,8,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,1,0,4,7,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,1191_1st,190,Bedford,"""MIXED"" FORESTS",70,24.27119505,high,2011,Year_2,214,3386,107,532,107,100,22,22,10139,8695,18834,1945098,13162,1.78,1238095,9912,1.33590056,126.5192334
1192,SC,BeechMixedHardwoodHemlockForest,0,0,50.27912375,4,37,32,0.130415882,0.532611543,5,23.57667596,0.034925347,0.187985681,77,0.526227086,0.014150943,640,171.253,0.053044609,3080,127533.5511,0.225487053,3,5.2,20.16,173.31,8.53642,0,1,0,1,1,0,0,3,0,1,0,0,1,0,4,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,3,0,0,1,2,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,3,0,0,1,2,0,5,0,0,0,0,1192_1st,191,South Chagrin,Beech forest,67,28.29615047,high,2011,Year_2,215,9162,77,835,77,438,416,416,10222,0,10222,1149320,7522,1.62,0,0,0.526227086,233.6910944
1194,HI,WetMesicRedMapleForest,0,0,8.58133807,2,27,17,0.058152794,0,2,14.38836335,0,0.564371257,158,1.584246868,0.065868263,150,341.0325,0.045096705,1875,21783.72717,0.151791136,0,5.2,6.1,4.88,8.32483,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1194_1st,193,Hinckley,Grapevine Tangle,40,17.70569189,low,2011,Year_2,217,318,158,153,153,19,83,19,23105,0,23105,4185661,12531,1.38,2877403,9218,1.584246868,290.7547876
1195,HU,WetMesicRedMapleForest,0,0,6.752597399,3,30,24,0.008686462,0,0,14.29382499,0,0.829813786,22,2.685249182,0.047272727,0,0,0,4075,26441.90347,0.115893195,5,5.395,7.15,310.72,13.64286,0,0,0,6,6,0,0,4,0,0,0,0,2,0,4,0,4,4,0,2,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,2,0,0,0,1,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1195_1st,194,Huntington,Mesic Floodplain Forest,53,17.66501151,low,2011,Year_2,218,11374,22,131,22,115,91,91,1660,511,2171,24995,853,5.08,0,0,2.685249182,45.9987722
1196,BE,WetMesicRedMapleForest,0,0,23.57711889,6,34,29,0.036056609,0,0,16.01606337,0.054861657,0.656017409,74,6.398455821,0.144067797,0,0,0,1075,58210.10224,0.16908285,3,7.995,1.96,344.11,10.71131,0,0,0,1,7,0,0,8,0,0,0,0,1,3,1,0,0,3,0,2,0,0,0,0,0,0,3,1,3,0,5,2,0,3,0,0,0,2,0,2,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,5,2,0,0,1,0,0,0,0,1,6,0,3,3,0,0,0,0,0,7,0,2,7,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1196_1st,195,Bedford,"""MIXED"" FORESTS",28,12.70170592,high,2011,Year_2,219,2936,74,0,0,588,771,588,8175,241,8416,958260,4891,6.12,0,0,6.398455821,124.0711508
1197,HI,BeechMixedHardwoodHemlockForest,0,0,58.71890277,1,27,34,0.081703055,0,4,26.23156949,0.092109303,0.139085048,481,0.285872742,0.049180328,200,83.434,0.077510825,2240,47436.36458,0.22114726,8,3.965,5.65,34.73,8.03554,0,3,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,3,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1197_1st,196,Hinckley,Beech-maple forest,66,33.67491648,medium low,2011,Year_2,220,318,481,580,481,19,1,1,23105,0,23105,4185661,12531,1.38,2877403,9218,0.285872742,932.7822795
1198,BW,WetMesicRedMapleForest,0,0,9.57100902,3,19,11,0.439154786,0,0,10.22415441,0,0.763373191,12,1.833621704,0.12992126,0,0,0,1730,60509.10569,0.204404343,2,6.63,0.38,282.62,13.1137,0,0,0,1,3,0,0,3,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1198_1st,197,Bradley Woods,Pin oak flats,23,15.54310893,medium high,2011,Year_2,221,8241,12,NA,12,NA,NA,NA,1570,0,1570,37081,1369,2.25,0,0,1.833621704,142.4673748
1199,MS,SugarMapleMixedHardwoodForest,0,0,68.02811543,8,27,32,0.089454067,0,2,24.91769059,0.279594541,0.179143236,338,0.164016172,0.323809524,10,1.963,0.030954685,860,20503.67467,0.113043839,4,4.615,11.04,94.48,11.52017,0,3,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1199_1st,198,Mill Stream Run,Mesic Floodplain Forest,59,28,medium high,2011,Year_2,222,828,338,962,338,79,74,74,12861,2764,15624,3645170,10878,1.22,2528157,11042,0.164016172,542.5638674
1200,BK,BeechMixedHardwoodHemlockForest,0,0,39.59293227,1,9,9,0.167054038,0,0,15.37707857,0.489457831,0.001129518,100,5.860663612,0.155555556,800,2055.553333,0.115667831,1130,44035.19043,0.215462108,1,5.2,23.1,323.3,6.19923,0,0,0,1,3,0,0,6,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,0,0,0,1,0,3,0,2,4,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,6,0,5,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,1,0,0,1,0,0,0,4,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1200_1st,199,Brookside,Beech-red oak forest,50,19.42139223,low,2011,Year_2,223,6982,100,27,27,NA,NA,NA,4045,249,4295,322064,2388,5.74,0,0,5.860663612,111.2577486
1257,NC,BeechMixedHardwoodHemlockForest,0,0,36.30952381,1,14,12,0.075,0.047619048,2,21.05995582,0.19047619,0.238095238,175,0.453042043,0.188888889,0,0,0,1383.333333,114779.3038,0.285088806,4,0.52,27.49,302.81,6.25557,0,2,0,3,2,0,0,1,0,0,0,0,1,0,3,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1257_1st,256,North Chagrin,"""MIXED"" FORESTS",33,18.70828693,medium high,2012,Year_3,299,17124,175,435,175,554,294,294,11010,1830,12839,1917366,8952,1.68,1087039,6762,0.453042043,384.7228584
3980,WA,WetMeadowandMarsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,25.93,14.38527,0,0,0,0,0,0,0,6,0,0,0,0,3,0,2,0,1,4,0,2,0,0,0,0,0,0,0,0,4,0,2,3,0,1,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,5,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3980_1st,476,Washington,Cottonwood Thickets and Woodland,20,8.292279829,,2010,Year_1,124,21145,26,0,0,NA,NA,NA,5738,0,5738,118897,4820,7.16,0,0,9.727384429,60.23823568
